6.3214,1.5376,-0.05937,1.2015,1.4275,1.0902,1.5303,-0.56799,-0.14046
9.1223,-0.20742,0.98477,1.0631,-1.2582,-1.7778,0.69776,-0.32694,-0.024999
2.8878,-0.44865,-0.67064,0.54,1.5403,-0.092091,1.6588,0.51548,-0.2362
4.6312,1.1882,1.5637,1.245,1.4978,-1.8266,1.6993,-0.30059,0.022652
-0.44359,1.1151,1.1418,1.2857,0.38982,-0.3205,0.51054,0.097198,0.41244
5.9872,-1.0997,1.3778,-1.2795,-1.5374,-0.15472,0.83283,-0.11046,-0.18149
0.65812,-0.12083,1.2045,-0.65455,-0.44148,-0.81269,-0.49855,0.46228,-0.44054
3.5566,0.84091,-0.22282,-1.4588,0.95468,0.62415,-1.5235,-0.2761,-0.004282
-2.6817,0.50603,-0.012869,-1.4084,0.71915,0.39143,0.18461,0.046232,-0.58614
-5.6449,0.15419,1.5503,1.756,-1.8223,-0.91225,0.1037,0.38888,-0.41214
-6.4011,1.3844,-1.0513,-0.30362,1.488,-1.0926,-0.85899,0.55827,0.12262
6.8463,-1.8135,1.0802,-0.14697,-0.78866,-0.007146,0.52722,0.52265,0.087627
-7.5903,1.1091,1.7129,1.7327,-1.172,-0.29003,0.01849,0.51849,-0.12728
-2.6168,0.26883,-1.8493,1.3831,0.24371,-1.8501,-1.2422,0.1943,0.45885
4.1096,-0.1049,1.2785,-0.53815,-0.59926,1.4181,0.067853,-0.59822,0.58373
4.0677,-1.7888,1.3872,1.0359,1.604,-0.17033,-1.4624,0.1702,-0.21936
-3.1976,-0.94374,-1.4631,0.84213,1.4175,1.798,-1.203,-0.24621,-0.40281
6.4735,-0.78141,1.1619,0.53004,0.005658,0.84786,-0.35094,0.5347,-0.099872
3.674,1.4224,0.84223,-0.69679,-1.5518,-1.0633,1.841,0.43811,0.073434
8.6447,0.11664,0.073194,1.1804,1.3773,0.98816,1.4706,0.47558,-0.1886
9.0567,-1.5105,-0.74571,1.8333,1.1513,-1.2955,-1.4405,0.069631,0.288
1.2855,1.2118,1.5759,-1.1593,-0.97774,0.15393,0.89402,-0.36844,-0.44568
8.3079,-1.7488,1.123,1.8124,0.28584,1.3178,-0.22072,-0.016233,-0.42946
4.4172,0.7561,-0.63091,1.0759,-1.2121,0.64923,1.5296,0.0872,0.37309
-2.1782,-0.69163,-1.5972,1.6153,1.6698,0.64779,-0.13026,0.34139,0.56316
-3.4135,1.2207,0.095012,-1.5805,0.15406,-0.69287,0.15973,0.13294,-0.042673
8.2901,-1.6194,1.0954,1.6785,0.47163,-1.4761,0.93807,0.13063,-0.55551
-2.6261,0.58442,1.649,-1.3634,-1.3967,0.54815,-0.97837,0.26433,0.24257
-4.5473,-0.076375,-1.8595,-0.70129,-1.7941,-1.5874,0.052597,0.58576,0.016587
6.934,1.7218,0.90182,1.8337,-0.13519,1.136,-1.3862,0.2419,0.071243
-8.9244,-0.30043,-1.4252,0.47221,0.82469,-1.3093,-0.43297,-0.31245,-0.1305
5.2532,-1.618,-1.1412,1.7434,1.6674,-1.0017,1.1471,0.0833,-0.38003
-1.5652,1.481,-0.91762,0.31923,0.80735,1.2027,-0.86473,-0.17554,0.51101
1.5674,1.3102,-0.34187,-0.53632,-0.02747,-1.7626,0.28429,0.51137,0.23289
0.088995,0.23733,0.24961,-0.7304,-0.97375,-0.57611,-1.5353,0.33154,0.58062
8.068,-1.3541,0.62604,-0.029075,1.4172,1.2949,-0.55695,0.011575,0.14115
2.9833,1.0575,-1.4388,-1.7119,-0.42498,1.4005,-1.4817,0.18974,0.57971
6.4084,1.8263,0.77431,0.10716,-0.95434,1.4686,0.35502,-0.28415,0.29212
-3.4017,1.135,-0.35091,-1.5874,0.71306,-0.14507,0.90086,0.24053,-0.24758
6.662,-1.0753,0.52785,1.0117,0.85857,-1.1987,0.33465,-0.079831,-0.12631
-9.5284,0.89624,-1.4304,0.78511,0.60827,-0.86119,-1.285,0.5231,0.50274
-3.2267,0.16276,-1.3724,-1.8127,-1.1584,-1.6056,-0.64874,-0.25054,0.037657
-4.9119,-0.35537,-1.1678,-0.61326,-0.070374,0.98172,-1.0537,-0.58428,-0.42175
7.6819,-0.034908,1.4066,-0.34204,0.47753,-0.31522,-1.1924,0.12953,0.12688
7.6612,1.3438,-0.20767,0.68704,-0.16444,-0.39922,0.70359,-0.2848,0.16595
9.2981,1.1532,0.76001,1.0685,1.8272,-0.58361,0.66358,0.43013,0.4173
1.4374,0.059619,-0.78259,0.15499,-0.006022,0.57791,1.6513,-0.29672,0.27233
8.766,-1.7229,0.47652,1.5545,1.2981,0.086862,0.93516,0.13948,0.56537
-6.1329,0.63117,-0.5092,-0.46309,1.7102,1.6939,-1.5507,-0.56489,0.31723
6.8121,-1.7494,-0.26547,1.8411,0.47991,-1.7855,-0.33335,-0.18973,-0.35277
-9.6857,-0.27083,-1.5977,0.94588,-0.39622,-1.6233,-0.047719,0.31131,0.16936
0.48092,1.582,-0.48272,-0.14877,-0.99005,0.63029,-0.18227,0.48556,-0.32966
5.061,1.6032,1.8504,1.2416,1.6897,-0.092132,0.97436,-0.13869,-0.58164
-0.93381,1.2545,-0.34878,0.21795,-1.3002,1.2255,-1.8411,0.13076,0.40364
1.431,-0.94314,1.0854,-0.92196,-1.1183,-1.5506,-0.047208,-0.55347,0.24786
-3.2267,-0.67551,1.605,-1.4258,-1.1319,-1.187,0.86433,0.39542,0.21749
8.8393,-0.9728,0.2865,1.034,-0.96352,1.7002,-1.3004,-0.40368,0.24103
-2.5988,-0.11978,0.082248,-1.2229,0.86191,-1.7221,1.5344,-0.44021,0.53958
9.9962,-1.7066,1.615,0.15589,-0.037258,-0.38629,-0.59219,-0.10305,-0.44147
-10.238,0.93996,-1.8272,-0.35408,1.5892,-0.94695,1.1024,-0.5953,0.43808
-4.9781,1.7951,-0.84082,1.6838,-0.96652,0.20924,-0.7049,0.52731,0.51853
-7.5751,-1.6528,-1.6775,0.97013,0.10677,-0.014422,-1.1245,-0.31242,0.37824
9.4081,-1.5562,0.32417,0.88085,0.065968,0.37783,1.7286,-0.50272,0.058572
